"Date","Price","Open","High","Low","Vol.","Change %"
"09/09/2014","154.91","155.83","155.97","154.62","1.09M","-0.67%"
"09/08/2014","155.95","156.45","156.86","155.36","1.35M","-0.61%"
"09/05/2014","156.90","156.99","157.13","156.05","1.45M","-0.31%"
"09/04/2014","157.39","156.23","157.60","155.83","1.49M","0.71%"
"09/03/2014","156.28","155.73","156.59","155.73","1.56M","0.54%"
"09/02/2014","155.44","156.24","156.47","155.18","1.85M","-0.52%"
"09/01/2014","156.25","156.30","156.55","155.91","1.06M","0.16%"
"08/29/2014","156.00","156.50","156.50","154.87","1.73M","-0.08%"
"08/28/2014","156.12","156.65","156.88","155.74","1.79M","-0.38%"
"08/27/2014","156.71","156.90","157.01","156.47","1.42M","-0.10%"
"08/26/2014","156.86","155.74","156.93","155.73","1.32M","0.80%"
"08/25/2014","155.62","154.73","155.65","154.68","1.07M","1.06%"
"08/22/2014","153.99","153.91","154.21","153.41","1.07M","0.12%"
"08/21/2014","153.80","153.28","154.04","153.25","1.51M","0.36%"
"08/20/2014","153.25","153.87","154.22","153.00","1.23M","-0.51%"
"08/19/2014","154.03","153.96","154.49","153.60","1.38M","0.21%"
"08/18/2014","153.70","153.69","154.68","153.35","1.30M","0.47%"
"08/15/2014","152.98","153.27","154.51","152.73","2.17M","-0.14%"
"08/14/2014","153.20","151.35","153.29","151.35","1.94M","1.33%"
"08/13/2014","151.19","150.31","151.41","150.31","1.81M","0.63%"
"08/12/2014","150.25","150.30","150.84","149.90","1.57M","-0.07%"
"08/11/2014","150.36","148.27","150.67","148.27","1.77M","1.86%"
"08/08/2014","147.62","147.37","147.91","146.33","1.76M","-0.31%"
"08/07/2014","148.08","147.75","148.98","147.59","1.97M","0.14%"
"08/06/2014","147.87","148.98","148.98","146.86","2.40M","-1.08%"
"08/05/2014","149.48","149.24","150.45","149.24","1.87M","0.41%"
"08/04/2014","148.87","150.22","150.30","148.74","1.73M","-0.69%"
"08/01/2014","149.91","151.68","151.72","149.31","2.38M","-1.19%"
"07/31/2014","151.72","152.90","152.95","151.40","2.36M","-0.93%"
"07/30/2014","153.14","153.94","154.44","152.74","1.86M","-0.47%"
"07/29/2014","153.87","152.71","154.49","152.71","1.76M","0.93%"
"07/28/2014","152.45","152.74","152.82","151.85","1.14M","-0.05%"
"07/25/2014","152.52","154.81","154.81","152.24","1.50M","-1.45%"
"07/24/2014","154.76","155.07","155.19","154.37","1.63M","-0.37%"
"07/23/2014","155.34","154.87","155.52","154.66","1.42M","0.20%"
"07/22/2014","155.03","153.25","155.38","153.25","1.65M","1.30%"
"07/21/2014","153.04","153.91","153.92","152.53","1.07M","-0.64%"
"07/18/2014","154.03","153.46","154.09","152.70","1.89M","0.28%"
"07/17/2014","153.60","153.51","154.03","153.00","1.19M","-0.05%"
"07/16/2014","153.67","152.37","153.84","152.37","1.57M","1.14%"
"07/15/2014","151.94","152.51","152.79","151.75","1.52M","-0.66%"
"07/14/2014","152.95","152.09","153.33","152.09","1.29M","0.55%"
"07/11/2014","152.11","152.19","152.40","151.61","1.36M","0.11%"
"07/10/2014","151.94","151.48","152.19","150.43","1.83M","0.28%"
"07/09/2014","151.51","151.06","151.54","150.16","1.63M","0.46%"
"07/08/2014","150.82","152.73","152.89","150.82","1.58M","-1.09%"
"07/07/2014","152.48","154.02","154.22","152.45","1.55M","-1.02%"
"07/04/2014","154.05","155.23","155.34","154.05","1.22M","-0.66%"
"07/03/2014","155.08","154.77","155.58","154.50","1.58M","0.14%"
"07/02/2014","154.86","154.34","155.15","154.30","1.52M","0.28%"
"07/01/2014","154.43","153.22","154.60","153.13","1.58M","0.82%"
"06/30/2014","153.17","153.09","153.37","152.41","1.61M","0.08%"
"06/27/2014","153.05","153.06","153.61","152.73","1.51M","0.11%"
"06/26/2014","152.88","151.60","152.88","151.42","1.72M","0.89%"
"06/25/2014","151.53","151.71","152.18","150.73","1.79M","-0.32%"
"06/24/2014","152.02","151.00","152.04","150.69","1.79M","0.75%"
"06/23/2014","150.89","151.39","151.58","150.19","1.64M","-0.30%"
"06/20/2014","151.34","151.79","152.19","151.34","6.10M","-0.39%"
"06/19/2014","151.94","150.94","152.18","150.94","1.95M","1.12%"
"06/18/2014","150.25","151.37","151.82","150.25","1.89M","-0.60%"
"06/17/2014","151.16","152.33","152.78","151.07","2.05M","-0.61%"
"06/16/2014","152.09","152.98","153.13","151.98","1.85M","-0.64%"
"06/13/2014","153.07","155.73","155.73","152.79","2.37M","-1.60%"
"06/12/2014","155.56","155.19","156.27","155.14","1.20M","0.26%"
"06/11/2014","155.15","156.01","156.27","154.51","1.78M","-0.55%"
"06/10/2014","156.01","156.27","156.44","155.43","1.47M","-0.15%"
"06/09/2014","156.25","156.41","156.68","155.88","1.62M","-0.09%"
"06/06/2014","156.39","153.48","156.49","153.47","2.50M","1.93%"
"06/05/2014","153.43","152.87","153.87","152.37","1.47M","0.28%"
"06/04/2014","153.00","152.75","153.34","152.38","1.46M","0.16%"
"06/03/2014","152.75","153.08","153.25","152.48","1.87M","-0.14%"
"06/02/2014","152.97","152.28","153.01","152.28","2.09M","0.71%"
"05/30/2014","151.89","151.31","151.98","151.14","2.51M","0.53%"
"05/29/2014","151.09","151.20","151.32","150.82","1.20M","-0.07%"
"05/28/2014","151.19","151.02","151.48","150.67","1.83M","-0.04%"
"05/27/2014","151.25","150.04","151.25","149.60","2.02M","0.89%"
"05/26/2014","149.91","149.68","150.07","149.64","1.56M","0.19%"
"05/23/2014","149.63","149.33","149.72","148.61","1.74M","0.29%"
"05/22/2014","149.20","148.73","149.28","148.36","1.86M","0.35%"
"05/21/2014","148.68","147.91","149.12","147.70","1.69M","0.49%"
"05/20/2014","147.95","148.58","149.56","147.59","1.61M","-0.54%"
"05/19/2014","148.75","148.45","149.46","148.17","1.55M","0.18%"
"05/16/2014","148.49","149.48","149.85","147.53","2.28M","-0.68%"
"05/15/2014","149.51","150.56","151.02","148.78","2.18M","-0.88%"
"05/14/2014","150.84","150.99","151.17","150.41","1.61M","-0.15%"
"05/13/2014","151.07","150.19","151.12","150.19","1.42M","0.77%"
"05/12/2014","149.92","149.98","150.23","149.48","1.42M","-0.52%"
"05/09/2014","150.70","150.49","150.84","150.00","1.68M","-0.04%"
"05/08/2014","150.76","148.19","150.76","148.19","1.83M","1.80%"
"05/07/2014","148.09","147.12","148.09","146.63","1.79M","0.58%"
"05/06/2014","147.23","146.37","147.23","146.02","1.71M","0.83%"
"05/05/2014","146.02","145.77","146.10","145.05","1.56M","0.03%"
"05/02/2014","145.97","146.07","146.86","145.57","1.76M","-0.23%"
"05/01/2014","146.30","146.05","146.65","146.04","1.04M","0.10%"
"04/30/2014","146.15","147.14","147.53","145.81","1.60M","-0.88%"
"04/29/2014","147.45","146.18","147.50","146.14","1.62M","0.87%"
"04/28/2014","146.18","146.37","146.79","145.92","2.12M","0.31%"
"04/25/2014","145.73","145.79","146.23","145.50","1.68M","-0.42%"
"04/24/2014","146.35","146.45","147.00","145.54","1.64M","0.18%"
"04/23/2014","146.08","146.15","146.83","146.08","1.38M","-0.08%"
"04/22/2014","146.19","145.14","146.20","145.08","1.54M","1.09%"
"04/17/2014","144.62","144.12","145.00","144.09","1.54M","0.50%"
"04/16/2014","143.90","142.94","143.98","142.94","1.55M","1.16%"
"04/15/2014","142.25","142.45","143.18","142.25","1.82M","-0.21%"
"04/14/2014","142.55","142.43","142.66","141.11","1.78M","-0.10%"
"04/11/2014","142.69","144.47","144.47","142.54","2.19M","-1.53%"
"04/10/2014","144.91","144.50","145.25","144.19","2.00M","0.44%"
"04/09/2014","144.28","143.84","144.60","143.76","1.62M","0.32%"
"04/08/2014","143.82","144.32","144.32","143.17","1.69M","-0.24%"
"04/07/2014","144.16","144.15","144.29","143.74","1.37M","-0.46%"
"04/04/2014","144.82","143.87","144.86","143.87","1.28M","0.81%"
"04/03/2014","143.65","144.11","144.24","143.29","1.28M","-0.21%"
"04/02/2014","143.95","142.71","144.22","142.55","1.78M","0.90%"
"04/01/2014","142.66","142.69","143.34","142.32","1.79M","0.08%"
"03/31/2014","142.54","143.28","143.31","142.39","2.27M","-0.36%"
"03/28/2014","143.05","142.53","143.38","142.53","1.48M","0.50%"
"03/27/2014","142.34","141.98","142.57","141.73","1.41M","0.33%"
"03/26/2014","141.87","142.07","142.61","141.79","1.69M","-0.09%"
"03/25/2014","142.00","139.96","142.33","139.96","1.62M","1.48%"
"03/24/2014","139.93","140.66","140.92","139.57","1.56M","-0.73%"
"03/21/2014","140.96","140.45","141.80","140.45","3.69M","0.34%"
"03/20/2014","140.48","142.70","142.70","139.94","2.52M","-1.98%"
"03/19/2014","143.32","142.79","143.54","142.60","1.71M","0.48%"
"03/18/2014","142.64","141.90","143.63","141.42","1.45M","0.37%"
"03/17/2014","142.11","140.56","142.47","140.56","1.88M","1.28%"
"03/14/2014","140.31","141.43","141.43","139.37","2.18M","-1.03%"
"03/13/2014","141.77","141.81","142.28","141.43","1.74M","0.18%"
"03/12/2014","141.52","143.87","143.87","141.52","2.44M","-1.80%"
"03/11/2014","144.12","144.71","144.77","143.71","1.51M","-0.19%"
"03/10/2014","144.39","145.50","146.08","144.02","1.55M","-1.00%"
"03/07/2014","145.85","147.24","147.24","145.74","1.87M","-0.96%"
"03/06/2014","147.26","147.59","148.20","147.20","1.81M","-0.14%"
"03/05/2014","147.47","147.75","147.75","147.30","1.52M","-0.24%"
"03/04/2014","147.82","145.51","147.95","145.51","1.85M","2.06%"
"03/03/2014","144.83","146.03","146.03","144.44","1.80M","-1.50%"
"02/28/2014","147.03","147.02","147.17","145.98","1.83M","0.11%"
"02/27/2014","146.87","147.17","147.50","146.05","1.74M","-0.16%"
"02/26/2014","147.10","147.46","147.46","146.28","1.73M","-0.33%"
"02/25/2014","147.59","146.52","147.69","146.41","2.13M","0.72%"
"02/24/2014","146.53","146.52","146.56","145.59","1.67M","-0.18%"
"02/21/2014","146.80","146.82","147.17","146.15","2.37M","0.30%"
"02/20/2014","146.36","145.07","146.36","144.60","1.70M","0.47%"
"02/19/2014","145.67","144.87","145.67","144.33","1.79M","0.40%"
"02/18/2014","145.09","145.10","145.14","144.32","1.87M","0.01%"
"02/17/2014","145.08","143.87","145.24","143.81","1.47M","1.08%"
"02/14/2014","143.53","142.57","143.86","142.57","1.52M","0.50%"
"02/13/2014","142.81","142.63","143.37","141.53","2.13M","0.01%"
"02/12/2014","142.79","142.25","142.92","142.25","1.92M","0.45%"
"02/11/2014","142.15","140.28","142.15","140.28","1.78M","1.54%"
"02/10/2014","139.99","139.48","140.13","139.34","1.24M","0.50%"
"02/07/2014","139.30","137.59","139.40","137.59","1.65M","1.45%"
"02/06/2014","137.31","136.70","137.73","136.08","1.87M","0.79%"
"02/05/2014","136.24","136.11","136.58","134.97","1.94M","-0.26%"
"02/04/2014","136.59","136.93","136.93","136.22","1.87M","-0.61%"
"02/03/2014","137.43","137.76","138.38","137.06","1.62M","-0.28%"
"01/31/2014","137.81","138.59","138.61","136.44","2.41M","-0.52%"
"01/30/2014","138.53","138.46","139.05","137.59","1.67M","0.17%"
"01/29/2014","138.30","139.90","141.24","137.82","2.27M","-0.64%"
"01/28/2014","139.19","138.91","139.37","138.24","1.73M","0.64%"
"01/27/2014","138.31","138.66","139.17","137.68","2.38M","0.04%"
"01/24/2014","138.26","140.48","140.75","138.17","1.85M","-1.86%"
"01/23/2014","140.88","141.50","142.15","140.61","2.07M","-0.61%"
"01/22/2014","141.75","141.30","141.92","140.95","2.40M","0.48%"
"01/21/2014","141.07","140.99","141.75","140.87","1.85M","0.18%"
"01/20/2014","140.82","140.81","141.03","140.53","1.52M","-0.18%"
"01/17/2014","141.08","138.60","141.25","138.60","3.38M","1.84%"
"01/16/2014","138.53","138.42","138.74","137.68","1.61M","-0.12%"
"01/15/2014","138.70","138.06","138.93","138.01","1.91M","0.59%"
"01/14/2014","137.88","137.71","138.06","137.05","1.76M","-0.26%"
"01/13/2014","138.24","137.95","138.57","137.95","1.51M","0.28%"
"01/10/2014","137.86","137.43","138.23","137.32","1.90M","0.55%"
"01/09/2014","137.10","136.52","137.81","136.43","1.69M","0.44%"
"01/08/2014","136.50","136.31","136.50","135.84","1.50M","0.27%"
"01/07/2014","136.13","135.34","136.26","135.34","1.71M","0.68%"
"01/06/2014","135.21","135.26","135.94","135.16","1.39M","-0.16%"
"01/03/2014","135.42","134.20","135.73","134.06","1.26M","1.08%"
"01/02/2014","133.97","136.50","136.69","133.93","1.44M","-1.62%"
"12/31/2013","136.17","135.01","136.22","134.96","574.44K","1.25%"
"12/30/2013","134.49","134.56","135.16","134.12","862.78K","0.06%"
"12/27/2013","134.41","134.48","134.93","133.86","820.34K","0.06%"
"12/24/2013","134.33","133.84","134.60","133.84","396.38K","0.19%"
"12/23/2013","134.07","133.28","134.07","133.04","858.51K","0.52%"
"12/20/2013","133.38","133.23","133.74","132.59","3.36M","0.36%"
"12/19/2013","132.90","131.62","133.34","131.62","1.76M","1.88%"
"12/18/2013","130.45","130.15","130.96","130.05","1.10M","0.57%"
"12/17/2013","129.71","130.88","130.88","129.71","1.40M","-1.07%"
"12/16/2013","131.11","130.72","131.90","130.59","1.22M","0.35%"
"12/13/2013","130.65","131.09","131.55","130.65","1.38M","-0.37%"
"12/12/2013","131.14","132.43","132.47","131.06","1.34M","-1.00%"
"12/11/2013","132.46","134.10","134.26","132.43","1.47M","-1.34%"
"12/10/2013","134.26","134.77","135.33","134.03","1.32M","-0.40%"
"12/09/2013","134.80","134.12","134.80","133.68","1.14M","0.47%"
"12/06/2013","134.17","134.09","134.43","133.37","1.47M","0.34%"
"12/05/2013","133.72","134.22","134.74","133.57","1.47M","-0.63%"
"12/04/2013","134.57","135.11","135.57","134.55","1.70M","-0.44%"
"12/03/2013","135.16","136.46","136.46","135.02","1.66M","-0.92%"
"12/02/2013","136.41","137.61","137.62","136.39","1.51M","-0.71%"
"11/29/2013","137.38","137.48","137.90","137.18","1.69M","-0.09%"
"11/28/2013","137.51","137.41","137.91","137.29","1.37M","0.15%"
"11/27/2013","137.30","136.79","137.42","136.79","1.51M","0.34%"
"11/26/2013","136.84","136.93","137.59","136.84","1.88M","-0.27%"
"11/25/2013","137.21","136.99","137.44","136.99","1.25M","0.47%"
"11/22/2013","136.57","136.72","137.31","136.35","1.17M","-0.07%"
"11/21/2013","136.67","136.38","136.82","135.79","1.39M","-0.18%"
"11/20/2013","136.91","137.27","137.27","136.05","1.51M","-0.39%"
"11/19/2013","137.45","138.40","138.40","137.21","1.35M","-0.99%"
"11/18/2013","138.83","138.37","138.99","137.78","3.16M","0.25%"
"11/15/2013","138.48","137.82","138.53","137.58","1.68M","0.72%"
"11/14/2013","137.49","136.57","137.53","136.57","1.40M","1.04%"
"11/13/2013","136.07","136.80","136.90","135.71","1.71M","-0.76%"
"11/12/2013","137.11","138.08","138.12","136.85","1.45M","-0.31%"
"11/11/2013","137.54","137.30","137.73","136.94","1.03M","0.27%"
"11/08/2013","137.17","137.29","137.35","136.51","1.46M","-0.23%"
"11/07/2013","137.49","136.91","138.57","136.29","1.70M","0.34%"
"11/06/2013","137.03","137.38","137.71","136.83","1.44M","-0.12%"
"11/05/2013","137.19","137.44","137.55","136.63","1.81M","-0.04%"
"11/04/2013","137.24","137.15","137.78","137.01","1.20M","0.31%"
"11/01/2013","136.81","137.49","137.56","136.52","1.53M","-0.43%"
"10/31/2013","137.40","137.34","137.60","136.61","2.05M","0.00%"
"10/30/2013","137.40","138.78","138.95","137.20","2.09M","-0.93%"
"10/29/2013","138.69","138.10","138.77","138.10","1.23M","0.32%"
"10/28/2013","138.25","138.86","138.91","137.96","1.04M","-0.11%"
"10/25/2013","138.40","138.23","139.16","137.99","1.94M","0.16%"
"10/24/2013","138.18","138.06","138.80","137.84","1.86M","0.37%"
"10/23/2013","137.67","136.97","137.67","136.79","1.19M","0.20%"
"10/22/2013","137.39","136.82","137.48","136.58","1.43M","0.20%"
"10/21/2013","137.12","137.50","137.51","136.70","1.29M","-0.38%"
"10/18/2013","137.64","136.83","137.64","136.74","2.22M","0.81%"
"10/17/2013","136.53","135.40","136.57","134.92","1.79M","0.70%"
